sample_id,platform,environment,scene,app_name,capture_file,label,notes,source_ip,destination_ip,transport_protocol,destination_port,protocol,dst_port,domain,flow_id,packet_count,byte_count,duration,is_background,filter_reason,source_group
Android_QQ_000267,mobile,direct,chat,qq,QQ.pcapng,chat,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,imgcache.gtimg.cn,df252d14f0b9efd6,2,338,0.046207,false,target_domain_or_tls_dns_related,Android
Android_QQ_000268,mobile,direct,chat,qq,QQ.pcapng,chat,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,imgcache.gtimg.cn,c828fbcdd5caeb5b,2,326,0.03042,false,target_domain_or_tls_dns_related,Android
Android_QQ_000269,mobile,direct,chat,qq,QQ.pcapng,chat,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c38:70:150:5e::15,TCP,443,TCP,443,tianquan.gtimg.cn,12c595d4cdb446bb,2,188,1.002416,false,target_domain_or_tls_dns_related,Android
Android_QQ_000270,mobile,direct,chat,qq,QQ.pcapng,chat,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c02:24c:c6:4f::,TCP,443,TCP,443,downv6.qq.com,406565fb5d825a7d,2,188,1.002169,false,target_domain_or_tls_dns_related,Android
Android_QQ_000272,mobile,direct,chat,qq,QQ.pcapng,chat,retained_uncertain_for_review,172.20.10.3,111.31.200.45,TCP,443,TCP,443,,2a87d551a2fbf3dc,3,162,0.040397,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000001,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,120.245.2.202,UDP,27917,UDP,27917,,c25644a738e121cc,190,18721,45.691826,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000002,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,120.244.48.23,172.20.10.3,UDP,36127,UDP,36127,,3930a4593c94b995,67,8674,20.631408,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000003,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,e86b577a3e649e4d,8,620,39.216436,unknown,domain_not_in_target_or_background_rules,Android
Android_QQmusic_000004,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.31.205.88,UDP,3478,UDP,3478,,570b545ed91ed9c7,12,1261,33.293126,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000005,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.33.75.63,UDP,3478,UDP,3478,,168cce7b9d968523,8,874,31.458912,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000007,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,111.33.75.230,172.20.10.3,UDP,36127,UDP,36127,,118ac8f00fdd576d,62,7504,35.751304,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000008,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,223.72.56.101,172.20.10.3,UDP,36127,UDP,36127,,77bbdfea54cf104f,193,17196,43.959119,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000009,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,223.72.55.117,UDP,55168,UDP,55168,,31259baeb69a79c9,289,37748,24.534419,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000010,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,111.13.104.62,172.20.10.2,TCP,53880,TCP,53880,,be76889b725df200,7,402,42.555386,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000016,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c4c:c00:1310::9,TCP,80,TCP,80,aqqmusic.tc.qq.com,aa2646c85fa1638f,4,376,7.012147,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000017,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8087:6:16:3::4c,TCP,80,TCP,80,,3d16d1c3833dd37e,4,376,7.011965,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000018,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,111.31.240.86,172.20.10.3,TCP,57586,TCP,57586,,5d11aa213fcc2566,20,8146,36.972381,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000019,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.42.112.71,TCP,443,TCP,443,,7a631a9fdcb8d5c5,36,11312,1.12055,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000020,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.42.112.71,TCP,443,TCP,443,,a4db4d70999f310c,33,10293,1.022849,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000021,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.42.112.71,TCP,443,TCP,443,,9f4c0ec87d705c86,28,9179,0.483853,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000022,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,117.144.241.215,TCP,443,TCP,443,,3e41ae1f541f265b,15,2432,35.866291,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000023,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.42.112.71,TCP,443,TCP,443,,e0a5b8a63da091aa,27,9125,0.627661,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000024,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c1e:8f60:1::13,TCP,443,TCP,443,,f6dc793afae82a1b,6,564,31.078753,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000025,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,183.204.69.223,TCP,443,TCP,443,,0cf794859ade3039,4,247,0.031058,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000028,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,183.204.69.223,TCP,443,TCP,443,,71667d7c25e41124,4,247,0.032551,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000030,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,183.204.69.15,TCP,443,TCP,443,420b27a94efb8c300b4a727fa8ed3db4.dlied1.cdntips.net,632d8b643a0b64b4,82,79773,0.462396,unknown,domain_not_in_target_or_background_rules,Android
Android_QQmusic_000031,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,172.20.10.3,111.6.177.51,TCP,443,TCP,443,y.qq.com,7f3103f039c0d393,4,295,0.033608,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000035,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,117.161.86.149,TCP,443,TCP,443,7f40c552b39b88593c1725e928747eb9.dlied1.cdntips.net,14eb3e0b7d349a68,48,36995,0.567742,unknown,domain_not_in_target_or_background_rules,Android
Android_QQmusic_000036,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,172.20.10.3,111.6.177.51,TCP,443,TCP,443,y.qq.com,12b978276be490a8,5,361,0.034929,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000038,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,183.204.11.37,TCP,443,TCP,443,a0c24a2d43c82f0b4677321ebfab7878.dlied1.cdntips.net,e5a8e3b3151886ca,54,36946,0.670737,unknown,domain_not_in_target_or_background_rules,Android
Android_QQmusic_000040,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.32.185.135,TCP,443,TCP,443,e0ffab89d9cde0a72bd5d313226055b5.dlied1.cdntips.net,990d9df51343cf99,614,748680,0.581945,unknown,domain_not_in_target_or_background_rules,Android
Android_QQmusic_000041,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,172.20.10.3,111.6.177.51,TCP,443,TCP,443,y.qq.com,34f2a05b6bd107fa,5,361,0.045097,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000044,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,120.222.189.29,TCP,443,TCP,443,1d7897429bc786847ba368c4fd5a4233.dlied1.cdntips.net,9c3bd013dbacb66a,48,36463,0.61832,unknown,domain_not_in_target_or_background_rules,Android
Android_QQmusic_000047,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,117.161.86.174,TCP,443,TCP,443,d2d771251eed638d1d9b1a82d1083648.dlied1.cdntips.net,07fe13084ac72f3f,46,33890,0.610086,unknown,domain_not_in_target_or_background_rules,Android
Android_QQmusic_000048,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,y.qq.com,6dc1cbb2ee60daab,2,320,0.006454,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000049,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,172.20.10.3,111.6.177.51,TCP,443,TCP,443,y.qq.com,24bb33daa079e2ae,180,163564,18.666067,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000052,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,183.204.69.63,TCP,443,TCP,443,b5694fa1185136b784de52448bc3f7e9.dlied1.cdntips.net,69333b33d5d94c4b,43,33710,0.697006,unknown,domain_not_in_target_or_background_rules,Android
Android_QQmusic_000054,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,172.20.10.3,111.6.177.51,TCP,443,TCP,443,y.qq.com,989d39e48f673e16,22,5133,0.642742,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000055,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,111.31.240.86,172.20.10.3,TCP,57584,TCP,57584,,c5d11024d403c129,33,18536,34.929228,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000056,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,y.gtimg.cn,122f17767a7fc658,2,288,0.024207,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000057,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,y.gtimg.cn,b15378dfe702c83e,2,276,0.02375,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000058,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,172.20.10.3,117.135.253.51,TCP,443,TCP,443,y.gtimg.cn,f12ca628e0198b38,154,160727,10.817738,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000059,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,172.20.10.3,111.6.177.51,TCP,443,TCP,443,y.qq.com,5aa9ebc4b4a173a4,20,4651,9.298982,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000060,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,172.20.10.3,117.135.253.51,TCP,443,TCP,443,y.gtimg.cn,2d21b793c23b4912,20,4306,9.23036,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000061,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,172.20.10.3,117.135.253.51,TCP,443,TCP,443,y.gtimg.cn,86d3a71e547f23fb,21,6624,10.613875,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000062,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,music-file.y.qq.com,0b897b8e610e806b,2,490,0.024037,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000063,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,music-file.y.qq.com,193af01437302a74,2,326,0.023092,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000064,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c3c:1300:700:6a::,TCP,443,TCP,443,music-file.y.qq.com,499202f96ff114c9,3,282,3.007619,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000065,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,qpic.y.qq.com,92cdbc1e8960d3b1,2,304,0.025545,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000066,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,qpic.y.qq.com,3766c79f1c25c258,2,292,0.020549,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000067,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c50:a00:2245:34::12,TCP,80,TCP,80,qpic.y.qq.com,8a07339bbce494ec,3,282,3.00769,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000068,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c50:a00:2245:34::12,TCP,80,TCP,80,qpic.y.qq.com,034f23fdfd6bc75d,3,282,3.004382,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000069,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,120.53.53.53,TCP,443,TCP,443,,9e4b7ee961567275,20,2515,36.761418,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000070,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,1.12.12.12,TCP,443,TCP,443,,8521ee6ffe64afcd,23,2811,36.74974,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000071,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c78:100:1e:37::8,TCP,80,TCP,80,y.gtimg.cn,0290ddb8e2d4a524,3,282,3.011107,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000072,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,183.192.196.74,TCP,443,TCP,443,,b53cbe8380a4b258,21,4903,33.112685,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000073,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,4f310e9cf608f93c,56,23176,32.667041,unknown,domain_not_in_target_or_background_rules,Android
Android_QQmusic_000074,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,223.5.5.5,TCP,443,TCP,443,,7db428288ce6a14e,6,348,0.046674,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000075,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,223.5.5.5,TCP,443,TCP,443,,b42661c8a516cbeb,31,7297,31.115395,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000076,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,119.29.29.29,UDP,53,UDP,53,ffyyvvq-b.catcat321.com,071a6880099d9535,2,182,0.030156,unknown,domain_not_in_target_or_background_rules,Android
Android_QQmusic_000077,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,223.5.5.5,UDP,53,UDP,53,ffyyvvq-b.catcat321.com,ce94e90dc4f937d2,2,182,0.026075,unknown,domain_not_in_target_or_background_rules,Android
Android_QQmusic_000078,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,2409:8900:9981:83f2:f0a2:c0b7:c623:ca1a,2400:3200::1,TCP,443,TCP,443,,f066dc727d2faad0,35,8318,31.138896,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000079,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.31.205.28,UDP,3478,UDP,3478,,3274f0314dd1c40a,13,1295,25.478759,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000081,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,111.63.180.203,TCP,443,TCP,443,,0017fc13e611619c,15,3765,0.130071,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000082,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.31.240.86,TCP,443,TCP,443,,02985d6b6edb909c,172,115635,32.080982,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000083,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,111.132.45.46,TCP,443,TCP,443,,644286f40212f879,6,428,25.141621,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000084,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,183.204.11.136,172.20.10.3,TCP,56462,TCP,56462,music-file.y.qq.com,775946d275c224d1,2,108,0.040155,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000085,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c20:3c42:308:5e::9,TCP,80,TCP,80,,ce844f29b8ed29bb,4,376,7.018122,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000086,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.33.75.230,UDP,3478,UDP,3478,,065d23f30a02779f,4,344,30.071252,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000087,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.33.75.230,UDP,3478,UDP,3478,,e1f99bac5befb1e5,4,359,30.028331,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000089,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,48.210.190.78,TCP,443,TCP,443,,1bc9dc79b884945c,5,408,14.679,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000090,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,111.62.49.133,UDP,443,UDP,443,,d20703eaa20decc0,6,384,30.035948,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000091,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:b00:ff51:37::14,TCP,443,TCP,443,music-file.y.qq.com,1e9237493e806f72,3,282,3.004935,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000092,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,39.156.8.198,172.20.10.3,TCP,59770,TCP,59770,aqqmusic.tc.qq.com,42d6ccd6726704ca,3,198,0.02253,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000093,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c50:a00:2245:34::12,TCP,80,TCP,80,qpic.y.qq.com,1de83ebb35f523a0,3,282,3.004067,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000094,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c50:a00:2245:34::12,TCP,80,TCP,80,qpic.y.qq.com,9a83f030f23e2e9c,3,282,3.010486,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000095,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,aqqmusic.tc.qq.com,1f8cb6725caabb55,2,299,0.018735,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000096,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,aqqmusic.tc.qq.com,be720f01829c71fb,2,291,0.005356,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000097,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,y.gtimg.cn,76d81f376bbfc62f,2,288,0.0238,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000098,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,y.gtimg.cn,47751372a48242ea,2,276,0.006389,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000099,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c78:100:1e:37::8,TCP,80,TCP,80,y.gtimg.cn,13db3c231250b393,3,282,3.006624,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000100,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c1e:8f60:1::39,TCP,443,TCP,443,,7d8322951aff9d7e,5,470,15.043251,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000101,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.33.110.146,TCP,443,TCP,443,,6db2c2e528951522,27,10114,27.961272,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000103,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,111.31.240.86,172.20.10.3,TCP,57588,TCP,57588,,24e9939adbdc8997,9,601,27.540403,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000104,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,111.31.240.86,172.20.10.3,TCP,57590,TCP,57590,,1afb2af2c343e315,9,601,27.500776,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000105,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c20:815:103::42,TCP,80,TCP,80,aqqmusic.tc.qq.com,a6878bc48f8ccd25,4,376,7.022178,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000106,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,172.20.10.3,39.136.88.120,TCP,80,TCP,80,dldir1v6.qq.com,8510e3082f20364c,3248,4208956,27.398421,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000109,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.2,101.36.166.10,TCP,443,TCP,443,,ecf020a8356907e6,6,480,20.088518,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000110,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c1e:8f60:1::13,TCP,443,TCP,443,,614cbe68089b7de0,5,470,15.032837,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000111,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,111.33.75.30,UDP,3478,UDP,3478,,15b231e230f58238,4,389,20.258786,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000113,mobile,direct,video,qqmusic,QQmusic.pcapng,video,,172.20.10.3,117.135.253.51,TCP,443,TCP,443,y.gtimg.cn,5ba9a1cf8c9414dd,104,112975,26.391759,false,target_domain_or_tls_dns_related,Android
Android_QQmusic_000114,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c1e:75b0:1120::8c,TCP,443,TCP,443,,580a286a3de4df4a,4,376,7.017914,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000115,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,172.20.10.3,117.129.24.233,UDP,15831,UDP,15831,,b041f3e1d034ebe0,118,38435,25.160639,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_QQmusic_000117,mobile,direct,video,qqmusic,QQmusic.pcapng,video,retained_uncertain_for_review,221.181.98.242,172.20.10.3,TCP,53510,TCP,53510,,25421c37b887ed1f,5,301,26.13248,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
